FIPS,county_clean,State,married.slope_2022,unmarried.slope_2022,household_volatility,E_POV150,E_UNINSUR,E_CROWD,E_NOVEH,E_MINRTY,E_AGE65,healthcare_vulnerability,disease_risk_score,covid_cases,covid_cases_per_100k
48027,"bell, texas",TX,3218.50714285714,1535.525,4754.032142857141,87250,45143,5045,7861,196719,38639,50188,32014.412857142856,89760,25234.7483834692
39013,"belmont, ohio",OH,-398.596428571429,197.615047708154,596.2114762795829,12960,3769,132,1649,4990,14007,3901,2579.084590511833,19466,28871.0251542477
27007,"beltrami, minnesota",MN,259.409809308359,140.335714285714,399.745523594073,12834,3948,408,1544,13278,7463,4356,2773.498209437629,12551,26827.547879617
13017,"ben hill, georgia",GA,134.196460892053,32.5,166.696460892053,7066,3325,155,625,7551,2893,3480,2154.6785843568214,2352,13926.2241695778
16009,"benewah, idaho",ID,272.950824175845,-31.8276664511977,304.77849062704274,2182,1028,139,91,1423,2085,1167,822.111396250817,2861,30993.3918318709
46007,"bennett, south dakota",SD,-56.8464285714286,94.5922456319386,151.4386742033672,1384,810,98,81,2293,424,908,605.3754696813469,954,27813.4110787172
50003,"bennington, vermont",VT,314.582805429905,94.5922456319386,409.17505106184365,6731,1506,140,1343,2256,8069,1646,1151.2700204247374,12193,34202.9229431401
38005,"benson, north dakota",ND,-84.6801712992929,-7.10126050420217,91.78143180349507,2884,607,222,235,4077,972,829,534.112572721398,2316,33760.9329446064
08011,"bent, colorado",CO,-56.8464285714286,73.8361990950216,130.6826276664502,1487,371,13,210,2457,1087,384,282.67305106658006,3032,53408.4903998591
05007,"benton, arkansas",AR,4269.15714285714,810.032142857143,5079.189285714283,44566,23693,4177,2860,81379,36834,27870,18753.675714285713,77493,28332.784907316
18007,"benton, indiana",IN,-64.8035714285714,94.5922456319386,159.39581706051,2525,784,96,142,681,1536,880,591.758326824204,2475,28464.6348476136
19011,"benton, iowa",IA,-155.821428571429,92.3321428571428,248.1535714285718,3561,609,81,317,1119,4697,690,513.2614285714287,7143,27948.1962594882
27009,"benton, minnesota",MN,-56.8464285714286,274.400921137683,331.2473497091116,6565,1360,416,1002,4497,5624,1776,1198.0989398836446,14910,36836.6439371479
28009,"benton, mississippi",MS,-56.8464285714286,94.5922456319386,151.4386742033672,2221,1212,63,153,3276,1489,1275,825.5754696813469,2851,34453.1722054381
29015,"benton, missouri",MO,-93.5,50.8357142857143,144.3357142857143,5351,2147,190,520,1067,5968,2337,1459.9342857142858,5543,28712.7687127687
41003,"benton, oregon",OR,305.217857142857,390.385714285714,695.6035714285711,22003,4906,618,2445,18792,14774,5524,3592.6414285714286,15102,16385.2964152417
47005,"benton, tennessee",TN,-139.425,-120.44194271788,259.86694271788,5063,1231,43,406,747,3852,1274,868.346777087152,4515,27986.1154156078
53005,"benton, washington",WA,1601.33571428571,537.060714285714,2138.396428571424,35621,14148,1725,3050,61001,29916,15873,10379.158571428568,62886,31330.9917046559
26019,"benzie, michigan",MI,54.5953019596636,58.5166606623679,113.1119626220315,3143,863,95,256,1138,4650,958,620.0447850488125,4205,23753.0362085522
34003,"bergen, new jersey",NJ,2375.36785714286,1594.9900775695,3970.35793471236,99880,64617,8742,27329,414485,161217,73359,45603.543173884944,320734,34440.3103272395
45015,"berkeley, south carolina",SC,2955.61785714286,1061.05714285714,4016.675,47041,22671,1488,3205,82928,30785,24159,16102.07,52240,23520.6188119926
54003,"berkeley, west virginia",WV,956.025,559.053571428571,1515.078571428571,21436,6996,1122,2715,19761,17373,8118,5476.831428571429,45049,38302.0873187944
42011,"berks, pennsylvania",PA,-508.242857142857,645.064285714286,1153.307142857143,77317,25627,1878,13331,123611,72293,27505,16964.322857142855,127929,30527.4637165861
25003,"berkshire, massachusetts",MA,-410.514285714286,216.078571428571,626.592857142857,20818,3180,226,4980,15489,29275,3406,2294.2371428571428,36117,28680.9024275969
35001,"bernalillo, new mexico",NM,-1340.02857142857,1781.94285714286,3121.97142857143,174791,53222,6978,18759,422190,110885,60200,37368.78857142857,200979,29597.6507907522
13019,"berrien, georgia",GA,-56.8464285714286,94.5922456319386,151.4386742033672,6604,4120,99,442,3532,3447,4219,2591.975469681347,2318,12069.1450588358
26021,"berrien, michigan",MI,-593.471428571429,280.560714285714,874.0321428571431,39070,9978,930,5307,39649,30446,10908,6894.412857142857,42780,27815.8871759527
37015,"bertie, north carolina",NC,-182.853571428571,-77.7974951518991,260.6510665804701,6711,2193,248,905,12547,4348,2441,1568.860426632188,5515,28903.0973219433
02050,"bethel census area, alaska",AK,-56.8464285714286,-55.749773755655,112.5962023270836,7965,3137,1453,2570,16544,1349,4590,2799.0384809308334,13359,73147.894650386
48029,"bexar, texas",TX,14381.4035714286,7134.17142857143,21515.57500000003,502467,309185,28426,44629,1442714,239416,337611,211172.83000000002,709927,35876.1710226164
01007,"bibb, alabama",AL,-56.8464285714286,94.6592113768565,151.5056399482851,5730,1878,91,481,5724,3676,1969,1242.002255979314,8149,36421.7395190847
13021,"bibb, georgia",GA,-613.621428571429,201,814.621428571429,51184,18133,967,6977,95476,23886,19100,11785.84857142857,33807,22092.3241802047
22013,"bienville, louisiana",LA,-150.082142857143,37.6928571428571,187.7750000000001,5972,1261,218,680,6172,2732,1479,962.51,4707,35150.4741990889
30003,"big horn, montana",MT,-301.850181512535,118.537992889469,420.388174402004,5654,3651,484,171,9747,1684,4135,2649.1552697608017,5891,44286.5734476019
56003,"big horn, wyoming",WY,-61.95,-23.513671622497,85.463671622497,2381,1572,92,140,1476,2496,1664,1032.5854686489988,3119,26412.0585993734
27011,"big stone, minnesota",MN,100.936839133501,-36.4375729095191,137.3744120430201,1047,232,10,142,187,1299,242,200.14976481720802,1465,29453.1564133494
38007,"billings, north dakota",ND,-56.8464285714286,94.5922456319386,151.4386742033672,103,29,3,24,0,187,32,79.77546968134689,171,19300.2257336343
16011,"bingham, idaho",ID,1262.30783611536,54.1607142857143,1316.4685504010743,11274,4820,519,555,12117,6457,5339,3729.98742016043,11327,24492.929118194
19013,"black hawk, iowa",IA,-693.512346477015,243.114285714286,936.6266321913009,30992,5837,1064,3883,25884,21730,6901,4515.25065287652,38500,29208.0447300342
18009,"blackford, indiana",IN,-97.2623423188925,80.3756302520997,177.6379725709922,3481,597,54,542,552,2546,651,461.6551890283969,3122,26178.0982726815
37017,"bladen, north carolina",NC,-547.036877828068,94.5922456319386,641.6291234600066,12155,3770,128,1097,15014,7298,3898,2595.4516493840024,12161,36619.5910747087
16013,"blaine, idaho",ID,683.278765352356,171.272186231799,854.550951584155,4530,2723,240,197,5909,4228,2963,2119.620380633662,7377,32456.3333186678
30005,"blaine, montana",MT,-217.693659186363,-22.2811085972862,239.97476778364918,2442,1012,168,218,3738,1041,1180,803.9899071134597,2655,39638.6981188415
31009,"blaine, nebraska",NE,-10.6714285714286,94.5922456319386,105.2636742033672,57,55,2,1,0,147,57,76.30546968134688,67,14346.8950749465
40011,"blaine, oklahoma",OK,-135.360714285714,94.5922456319386,229.9529599176526,1991,923,82,153,2708,1746,1005,694.981183967061,2971,31204.7053880895
42013,"blair, pennsylvania",PA,-647.017857142857,130.278571428571,777.296428571428,27397,6155,451,4216,7120,25372,6606,4274.518571428571,35550,29021.5927180701
48031,"blanco, texas",TX,109.539285714286,78.7928733031731,188.3321590174591,2253,1692,210,92,2869,3013,1902,1216.5328636069837,3289,28032.0463649535
51021,"bland, virginia",VA,-96.5142857142857,94.5922456319386,191.1065313462243,974,403,33,78,400,1454,436,338.0426125384897,2442,38553.8364382697
13023,"bleckley, georgia",GA,78.3590012928325,-74.1573852617985,152.516386554631,3632,1294,93,71,4101,2194,1387,893.2065546218523,1624,12618.4926184926
47007,"bledsoe, tennessee",TN,89.2464285714286,-156.760027628392,246.0064561998206,3833,2256,96,228,1834,2716,2352,1509.6025824799283,4661,31154.3346033019
01009,"blount, alabama",AL,-56.8464285714286,111.582142857143,168.42857142857162,13624,5746,385,1077,7690,10382,6131,3745.9714285714285,18872,32675.9587914466
47009,"blount, tennessee",TN,746.921428571428,148.657142857143,895.578571428571,24097,11994,1057,1765,12424,26618,13051,8188.831428571428,39149,29739.2149862125
27013,"blue earth, minnesota",MN,776.86815315485,136.825,913.69315315485,16218,2634,613,1660,8516,9243,3247,2313.6772612619397,19001,28204.7856549103
16015,"boise, idaho",ID,239.681965093725,94.5922456319386,334.2742107256636,1612,1044,76,49,760,1964,1120,805.7096842902654,1308,17154.0983606557
28011,"bolivar, mississippi",MS,-206.525,94.5922456319386,301.1172456319386,13763,4933,375,1302,21256,4876,5308,3305.2468982527753,11810,37788.3723162576
29017,"bollinger, missouri",MO,-122.55,94.5922456319386,217.14224563193858,3703,1008,126,269,545,2437,1134,767.2568982527754,3312,27189.8858878581
46009,"bon homme, south dakota",SD,-66.425,-46.5210407239865,112.9460407239865,1363,329,9,102,925,1431,338,247.97841628959458,2635,38111.0789702054
17005,"bond, illinois",IL,-239.367857142857,-83.0375503860414,322.4054075288984,3654,926,294,456,2049,3103,1220,860.9621630115594,5144,31138.014527845
16017,"bonner, idaho",ID,445.846428571429,429.765783295035,875.612211866464,9718,4335,525,809,3379,11072,4860,3266.2448847465857,10364,23191.9083422843
16019,"bonneville, idaho",ID,1037.61071428571,353.664285714286,1391.274999999996,22084,10141,1329,2148,20373,15367,11470,7438.509999999998,35943,30728.3918953578
05009,"boone, arkansas",AR,283.880546040833,187.95706205559,471.83760809642297,8754,2531,250,747,2351,7838,2781,1857.3350432385691,11304,30123.9173884077
17007,"boone, illinois",IL,-368.667857142857,162.992857142857,531.660714285714,7755,2827,380,638,14647,8319,3207,2136.8642857142854,17017,31931.0228360197
18011,"boone, indiana",IN,929.210714285714,265.746428571429,1194.957142857143,6550,3016,177,777,6724,8812,3193,2393.782857142857,15189,22712.523364486002
19015,"boone, iowa",IA,-56.8464285714286,94.5922456319386,151.4386742033672,3837,810,104,593,1523,4781,914,608.9754696813469,6446,24434.251923733
21015,"boone, kentucky",KY,765.396428571429,327.910714285714,1093.307142857143,16215,6868,946,1318,17049,17968,7814,5125.722857142857,47219,35672.5190378339
29019,"boone, missouri",MO,1133.38571428571,589.232142857143,1722.6178571428532,43095,12202,1448,4335,38835,22027,13650,8879.047142857142,53913,30001.0016471531
31011,"boone, nebraska",NE,-30.2535714285714,94.5922456319386,124.84581706051,997,283,30,82,192,1177,313,237.738326824204,1091,20868.4009181331
54005,"boone, west virginia",WV,-292.432142857143,94.5922456319386,387.0243884890816,6310,1056,99,776,532,4353,1155,847.8097553956327,8678,39630.9996803215
48033,"borden, texas",TX,63.7583177499473,-18.6817391207442,82.4400568706915,54,32,21,7,105,188,53,64.7760227482766,117,17917.3047473201
48035,"bosque, texas",TX,63.0714285714286,94.5922456319386,157.66367420336718,4322,3055,246,244,4258,4598,3301,2043.6654696813468,4663,25303.8853917951
22015,"bossier, louisiana",LA,487.657142857143,353.482142857143,841.139285714286,32360,9594,677,2624,42753,17940,10271,6499.055714285714,47109,37107.7257546159
51023,"botetourt, virginia",VA,-56.8464285714286,83.4428571428572,140.28928571428582,4158,1657,78,405,2425,7537,1735,1097.1157142857144,10134,30305.023923445
38009,"bottineau, north dakota",ND,-69.4327246283137,-71.9751939237176,141.40791855203128,912,233,23,75,579,1500,256,210.1631674208125,1915,29837.9557494547
08013,"boulder, colorado",CO,904.782142857143,1453.91071428571,2358.692857142853,50623,14420,1794,7050,73968,46593,16214,10671.877142857142,92576,28512.8217763843
16021,"boundary, idaho",ID,95.1071428571428,-177.728537928313,272.8356807854558,3249,2242,130,159,1261,2717,2372,1532.3342723141823,2441,20080.6186245476
20011,"bourbon, kansas",KS,-190.029375188053,25.3285714285714,215.3579466166244,4051,1421,165,276,1507,2910,1586,1037.7431786466498,5438,37402.8475135842
21017,"bourbon, kentucky",KY,-56.8464285714286,66.6321428571429,123.4785714285715,5638,941,127,387,3028,3842,1068,690.1914285714286,7807,39038.903890389
48037,"bowie, texas",TX,-56.8464285714286,84.5357142857143,141.38214285714292,23053,11960,1063,2163,34393,15635,13023,7870.352857142856,24358,26017.3890752174
38011,"bowman, north dakota",ND,-86.2902391725947,-11.0154977375569,97.3057369101516,388,199,23,26,198,660,222,172.12229476406063,938,30346.1662892268
31013,"box butte, nebraska",NE,-56.8464285714286,94.5922456319386,151.4386742033672,2047,774,92,281,2049,1952,866,580.175469681347,2336,21539.8801290917
49003,"box elder, utah",UT,519.125,168.389285714286,687.514285714286,9915,4290,411,843,7296,7038,4701,3095.6057142857144,16188,29457.900387604
21019,"boyd, kentucky",KY,-218.078571428571,149.53382236883,367.61239379740096,12283,2428,274,1463,3463,9197,2702,1768.2449575189605,22874,48297.1221046853
31015,"boyd, nebraska",NE,-90.1524886877778,-1.19227537168808,91.34476405946589,356,158,0,22,99,621,158,131.33790562378636,404,21466.5249734325
21021,"boyle, kentucky",KY,-56.8464285714286,72.3678571428571,129.21428571428572,6913,1522,53,860,4543,5703,1575,996.6857142857143,11425,37969.4250581589
21023,"bracken, kentucky",KY,-56.8464285714286,-113.087637362638,169.9340659340666,2436,341,64,150,340,1387,405,310.97362637362664,2752,33124.6990852191
12007,"bradford, florida",FL,-143.117857142857,72.2535714285714,215.3714285714284,7648,2493,175,733,7483,4990,2668,1686.9485714285713,9324,33632.7237311979
42015,"bradford, pennsylvania",PA,-326.410714285714,100.414285714286,426.825,13731,3992,472,2086,2733,12948,4464,2849.13,21012,34604.1731855536
05011,"bradley, arkansas",AR,-124.103571428571,-150.823159912601,274.926731341172,3279,1160,102,360,4824,1990,1262,867.1706925364688,3597,33290.1434521055
47011,"bradley, tennessee",TN,324.35,164.521428571429,488.871428571429,25868,11556,847,2311,15837,18248,12403,7637.348571428571,33143,30996.7827615877
26023,"branch, michigan",MI,-174.685714285714,161.892857142857,336.57857142857097,10757,4642,346,1046,4436,7982,4988,3127.431428571428,13695,31534.9544072948
13025,"brantley, georgia",GA,-386.505462184883,79.3357142857143,465.8411764705973,6955,3153,99,241,1527,3101,3252,2137.536470588239,2750,14531.8114563517
54007,"braxton, west virginia",WV,-85.4142857142857,-78.2071428571428,163.6214285714285,4691,621,44,391,1142,3220,665,464.4485714285714,4979,35483.181299886
48039,"brazoria, texas",TX,4405.43214285714,902.910714285714,5308.342857142854,52071,47503,3823,3341,198375,43520,51326,32918.93714285714,119682,32516.8042340693
48041,"brazos, texas",TX,2277.06428571429,1016.28571428571,3293.35,68072,26783,2775,4442,101739,20810,29558,19052.14,78145,34520.9170826523
21025,"breathitt, kentucky",KY,169.659841628956,94.5922456319386,264.2520872608946,5636,466,174,781,442,2152,640,489.70083490435786,5389,42094.985158569
21027,"breckinridge, kentucky",KY,-56.8464285714286,61.8607142857143,118.70714285714291,6090,1167,141,396,1218,3951,1308,832.2828571428571,6685,32958.6353103584
19017,"bremer, iowa",IA,-182.182692307702,94.5922456319386,276.7749379396406,2996,783,84,283,1297,4942,867,630.9099751758562,6323,25259.6676254394
12009,"brevard, florida",FL,10987.5781027796,1574.69285714286,12562.27095992246,114334,59668,3439,10880,155687,140835,63107,42889.10838396898,177412,29867.2897857074
48043,"brewster, texas",TX,-56.8464285714286,94.5922456319386,151.4386742033672,2372,1660,79,276,4632,2094,1739,1103.9754696813468,1524,16509.5872603185
48045,"briscoe, texas",TX,-31.1392857142857,11.3607142857143,42.5,479,293,5,33,557,343,298,195.79999999999998,570,42284.8664688427
02060,"bristol bay borough, alaska",AK,15.8710033055395,94.5922456319386,110.4632489374781,68,117,16,26,385,86,133,123.98529957499125,608,82273.3423545331
25005,"bristol, massachusetts",MA,1367.36367162236,1135.77142857143,2503.13510019379,97872,15965,3215,22164,111871,95498,19180,12509.254040077516,183515,32578.4971090057
44001,"bristol, rhode island",RI,384.40526826118,94.5922456319386,478.9975138931186,5236,1020,39,1379,4362,9674,1059,826.9990055572474,18028,37060.3350806866
51520,"bristol city, virginia",VA,-267.876470588235,-6.65911103598773,274.53558162422274,6191,1907,81,755,2123,3676,1988,1302.614232649689,6390,37458.2331906911
30007,"broadwater, montana",MT,102.817857142857,-54.3710377775133,157.1888949203703,1183,594,6,33,320,1427,600,422.87555796814814,1557,25608.5526315789
36005,"bronx, new york",NY,3717.06785714286,2442.8,6159.86785714286,537819,113006,63291,303100,1298339,184157,176297,108242.14714285714,516827,36216.308259802
54009,"brooke, west virginia",WV,-239.646428571429,76.9607142857143,316.6071428571433,4588,1092,143,706,1210,5175,1235,867.6428571428573,6281,28341.3049363776
46011,"brookings, south dakota",SD,244.264285714286,333.412540400808,577.676826115094,6728,1931,108,724,3643,4220,2039,1454.4707304460376,9602,27344.4396981347
13027,"brooks, georgia",GA,-103.478571428571,-82.2297188106095,185.70829023918049,5816,2378,225,330,6921,2972,2603,1636.0833160956722,2183,14040.39104708
48047,"brooks, texas",TX,-56.8464285714286,158.688251454427,215.5346800258556,3224,1674,46,241,6537,1267,1720,1118.2138720103421,2214,31183.0985915493
36007,"broome, new york",NY,-662.489285714286,607.207142857143,1269.696428571429,48449,7323,1496,9790,33080,36681,8819,5799.278571428571,60149,31320.7527520022
